"","run","beta","lambda","prob.rnd.infection","f","pctApp","pctTest","lockdown","schools","compliance","SymPriority","deaths","propInfected","mortality","days","tests","household","relations","friends","school","random","work"
"1353",1642,0.08,0.01,0.1,0,40,1.5,"false","true","High","false",248,41.0978738290512,0.59,292,52462,0.34,0.03,0.18,0.06,0.22,0.18
"1354",1606,0.08,0.01,0.1,0,80,1,"false","true","Low","true",119,28.0230885839779,0.41,491,64104,0.36,0.02,0.17,0.07,0.21,0.17
"1355",1634,0.08,0.01,0.1,0,20,1,"false","true","Low","false",222,41.6838341042485,0.52,294,37102,0.33,0.03,0.17,0.06,0.22,0.18
"1356",1646,0.08,0.01,0.1,0,40,0,"false","true","Low","false",286,43.8216659540561,0.63,278,0,0.33,0.03,0.18,0.06,0.22,0.18
"1357",1603,0.08,0.01,0.1,0,80,100,"false","true","High","true",52,15.0717145411435,0.34,534,271606,0.38,0.02,0.16,0.07,0.2,0.16
"1358",1639,0.08,0.01,0.1,0,40,0,"false","true","High","false",294,44.1860691102733,0.65,304,0,0.33,0.03,0.17,0.06,0.22,0.18
"1359",1649,0.08,0.01,0.1,0,40,1.5,"false","true","Low","false",247,40.3875306098651,0.59,278,52230,0.33,0.03,0.18,0.06,0.22,0.19
"1360",1533,0.08,0.01,0.1,0,80,100,"false","true","High","false",56,16.7946126637385,0.32,745,348486,0.38,0.02,0.17,0.07,0.2,0.16
"1361",1636,0.08,0.01,0.1,0,20,3,"false","true","Low","false",170,32.644692346562,0.51,383,107416,0.35,0.03,0.17,0.06,0.21,0.18
"1362",1654,0.08,0.01,0.1,0,60,0.5,"false","true","High","false",246,41.6488514012516,0.57,267,17917,0.34,0.03,0.18,0.06,0.22,0.18
"1363",1652,0.08,0.01,0.1,0,40,100,"false","true","Low","false",114,23.6259571656237,0.47,352,171991,0.36,0.02,0.17,0.06,0.21,0.17
"1364",1631,0.08,0.01,0.1,0,20,100,"false","true","High","false",143,27.8199945582462,0.5,378,107602,0.36,0.02,0.18,0.06,0.21,0.18
"1365",1640,0.08,0.01,0.1,0,40,0.5,"false","true","High","false",270,42.8693590391418,0.61,303,20845,0.33,0.03,0.17,0.06,0.22,0.18
"1366",1645,0.08,0.01,0.1,0,40,100,"false","true","High","false",100,25.1545069382361,0.39,404,188794,0.36,0.02,0.17,0.06,0.21,0.17
"1367",1647,0.08,0.01,0.1,0,40,0.5,"false","true","Low","false",254,43.2629144478563,0.57,312,18936,0.33,0.03,0.18,0.06,0.22,0.19
"1368",1641,0.08,0.01,0.1,0,40,1,"false","true","High","false",239,41.3281766237805,0.56,357,37559,0.34,0.03,0.18,0.06,0.22,0.18
"1369",1650,0.08,0.01,0.1,0,40,3,"false","true","Low","false",213,36.7473860146927,0.56,342,109121,0.34,0.02,0.18,0.06,0.21,0.18
"1370",1588,0.08,0.01,0.1,0,60,6,"false","true","High","true",84,20.1432347339371,0.41,710,248496,0.36,0.02,0.17,0.07,0.2,0.18
"1371",1657,0.08,0.01,0.1,0,60,3,"false","true","High","false",210,36.8659385081821,0.55,320,106151,0.34,0.03,0.17,0.06,0.22,0.18
"1372",1653,0.08,0.01,0.1,0,60,0,"false","true","High","false",260,42.2513312861974,0.6,328,0,0.33,0.03,0.18,0.06,0.22,0.18
"1373",1651,0.08,0.01,0.1,0,40,6,"false","true","Low","false",117,23.9524623935943,0.47,400,182681,0.36,0.03,0.17,0.06,0.2,0.17
"1374",1638,0.08,0.01,0.1,0,20,100,"false","true","Low","false",151,29.232907062619,0.5,401,112254,0.36,0.02,0.17,0.06,0.21,0.18
"1375",1655,0.08,0.01,0.1,0,60,1,"false","true","High","false",275,40.1708321996346,0.67,356,39151,0.34,0.03,0.18,0.06,0.22,0.18
"1376",1663,0.08,0.01,0.1,0,60,1.5,"false","true","Low","false",252,40.2650911493761,0.61,266,53933,0.33,0.03,0.18,0.06,0.22,0.18
"1377",1660,0.08,0.01,0.1,0,60,0,"false","true","Low","false",275,42.6516888871613,0.63,275,0,0.33,0.03,0.18,0.06,0.22,0.19
"1378",1635,0.08,0.01,0.1,0,20,1.5,"false","true","Low","false",244,37.9086174058382,0.63,411,58749,0.34,0.03,0.18,0.06,0.21,0.18
"1379",1661,0.08,0.01,0.1,0,60,0.5,"false","true","Low","false",250,41.5584794185097,0.58,300,18451,0.33,0.03,0.18,0.06,0.22,0.18
"1380",1662,0.08,0.01,0.1,0,60,1,"false","true","Low","false",241,40.0872624091421,0.58,304,38358,0.34,0.03,0.18,0.06,0.22,0.18
"1381",1664,0.08,0.01,0.1,0,60,3,"false","true","Low","false",241,38.721965250515,0.6,304,101909,0.34,0.03,0.18,0.06,0.22,0.18
"1382",1658,0.08,0.01,0.1,0,60,6,"false","true","High","false",146,29.9072958370583,0.47,379,228284,0.35,0.02,0.17,0.06,0.21,0.18
"1383",1643,0.08,0.01,0.1,0,40,3,"false","true","High","false",190,37.3022505538928,0.49,437,115216,0.34,0.03,0.17,0.06,0.22,0.18
"1384",1656,0.08,0.01,0.1,0,60,1.5,"false","true","High","false",213,39.0377813192366,0.53,394,62358,0.34,0.03,0.18,0.06,0.21,0.18
"1385",1674,0.08,0.01,0.1,0,80,0,"false","true","Low","false",267,42.3125510164419,0.61,249,0,0.33,0.03,0.18,0.06,0.22,0.18
"1386",1624,0.08,0.01,0.1,0,0,100,"false","true","Low","false",160,29.4865316593462,0.53,582,97006,0.35,0.02,0.18,0.06,0.21,0.18
"1387",1667,0.08,0.01,0.1,0,80,0,"false","true","High","false",238,42.1016830567108,0.55,338,0,0.33,0.03,0.18,0.06,0.22,0.18
"1388",1665,0.08,0.01,0.1,0,60,6,"false","true","Low","false",179,32.6340031873129,0.53,335,210809,0.35,0.03,0.17,0.06,0.21,0.18
"1389",1637,0.08,0.01,0.1,0,20,6,"false","true","Low","false",137,27.5838613130175,0.48,459,111951,0.35,0.03,0.17,0.06,0.21,0.18
"1390",1676,0.08,0.01,0.1,0,80,1,"false","true","Low","false",224,40.2475997978777,0.54,319,41901,0.33,0.03,0.17,0.06,0.22,0.18
"1391",1689,0.08,0.01,0.1,0,0,0.5,"false","true","Low","true",235,42.2736813464454,0.54,317,21538,0.33,0.03,0.18,0.06,0.22,0.18
"1392",1671,0.08,0.01,0.1,0,80,3,"false","true","High","false",200,35.0604423368446,0.55,297,112112,0.35,0.03,0.18,0.06,0.21,0.18
"1393",1696,0.08,0.01,0.1,0,20,0.5,"false","true","High","true",230,40.0134100361488,0.56,303,20280,0.34,0.03,0.17,0.06,0.22,0.18
"1394",1670,0.08,0.01,0.1,0,80,1.5,"false","true","High","false",210,37.8561433513429,0.54,329,61775,0.34,0.02,0.18,0.06,0.22,0.18
"1395",1679,0.08,0.01,0.1,0,80,6,"false","true","Low","false",175,33.2957593190034,0.51,295,210544,0.35,0.03,0.17,0.06,0.21,0.18
"1396",1672,0.08,0.01,0.1,0,80,6,"false","true","High","false",166,29.9306176390562,0.54,389,232306,0.35,0.03,0.17,0.06,0.22,0.17
"1397",1677,0.08,0.01,0.1,0,80,1.5,"false","true","Low","false",246,39.9133206359078,0.6,311,59292,0.34,0.03,0.18,0.06,0.21,0.18
"1398",1669,0.08,0.01,0.1,0,80,1,"false","true","High","false",226,39.1942317409725,0.56,371,44328,0.34,0.03,0.18,0.06,0.21,0.18
"1399",1668,0.08,0.01,0.1,0,80,0.5,"false","true","High","false",224,39.8423834881642,0.55,327,21342,0.34,0.03,0.17,0.06,0.22,0.18
"1400",1644,0.08,0.01,0.1,0,40,6,"false","true","High","false",91,25.7589303066817,0.34,533,208914,0.35,0.02,0.18,0.06,0.21,0.18
"1401",1675,0.08,0.01,0.1,0,80,0.5,"false","true","Low","false",251,41.7343646752439,0.58,345,22021,0.33,0.03,0.18,0.06,0.22,0.18
"1402",1678,0.08,0.01,0.1,0,80,3,"false","true","Low","false",219,36.1342169704979,0.59,316,109610,0.35,0.03,0.17,0.06,0.22,0.18
"1403",1692,0.08,0.01,0.1,0,0,3,"false","true","Low","true",153,30.8498853344735,0.48,370,80943,0.35,0.02,0.18,0.06,0.21,0.18
"1404",1659,0.08,0.01,0.1,0,60,100,"false","true","High","false",89,19.6738834687294,0.44,517,256352,0.38,0.02,0.16,0.06,0.21,0.17
"1405",1710,0.08,0.01,0.1,0,40,0.5,"false","true","High","true",240,38.1155983985696,0.61,300,20257,0.34,0.03,0.17,0.06,0.22,0.18
"1406",1691,0.08,0.01,0.1,0,0,1.5,"false","true","Low","true",160,30.4252341897617,0.51,364,64556,0.35,0.03,0.17,0.06,0.22,0.18
"1407",1705,0.08,0.01,0.1,0,20,1.5,"false","true","Low","true",148,31.6389396354025,0.45,347,65691,0.36,0.02,0.18,0.06,0.21,0.17
"1408",1697,0.08,0.01,0.1,0,20,1,"false","true","High","true",178,34.478369028647,0.5,356,44491,0.35,0.02,0.18,0.06,0.21,0.18
"1409",1704,0.08,0.01,0.1,0,20,1,"false","true","Low","true",207,36.433513429471,0.55,330,42713,0.34,0.02,0.18,0.06,0.22,0.18
"1410",1673,0.08,0.01,0.1,0,80,100,"false","true","High","false",51,14.3613713219575,0.35,504,250798,0.39,0.02,0.16,0.07,0.2,0.16
"1411",1717,0.08,0.01,0.1,0,40,0.5,"false","true","Low","true",223,38.1991681890621,0.57,306,21720,0.34,0.03,0.18,0.06,0.21,0.19
"1412",1690,0.08,0.01,0.1,0,0,1,"false","true","Low","true",178,35.4986978660551,0.49,393,46515,0.34,0.02,0.17,0.06,0.22,0.18
"1413",1703,0.08,0.01,0.1,0,20,0.5,"false","true","Low","true",239,39.6626112644304,0.59,355,24007,0.34,0.03,0.18,0.06,0.22,0.18
"1414",1693,0.08,0.01,0.1,0,0,6,"false","true","Low","true",157,30.7488241924826,0.5,432,83660,0.35,0.03,0.18,0.06,0.22,0.18
"1415",1707,0.08,0.01,0.1,0,20,6,"false","true","Low","true",137,28.711081742916,0.46,391,114721,0.35,0.03,0.18,0.06,0.21,0.18
"1416",1711,0.08,0.01,0.1,0,40,1,"false","true","High","true",172,33.3200528627512,0.5,396,49871,0.35,0.02,0.17,0.06,0.21,0.18
"1417",1718,0.08,0.01,0.1,0,40,1,"false","true","Low","true",171,32.9692540910328,0.5,372,48054,0.35,0.03,0.18,0.06,0.21,0.18
"1418",1708,0.08,0.01,0.1,0,20,100,"false","true","Low","true",153,29.6118863450849,0.5,394,114515,0.35,0.02,0.17,0.06,0.21,0.17
"1419",1698,0.08,0.01,0.1,0,20,1.5,"false","true","High","true",151,28.344735103199,0.52,431,77997,0.36,0.02,0.17,0.06,0.21,0.18
"1420",1720,0.08,0.01,0.1,0,40,3,"false","true","Low","true",137,26.4508104326194,0.5,348,117836,0.36,0.02,0.17,0.07,0.21,0.17
"1421",1726,0.08,0.01,0.1,0,60,1.5,"false","true","High","true",85,22.155711898006,0.37,386,75587,0.37,0.02,0.17,0.07,0.2,0.17
"1422",1699,0.08,0.01,0.1,0,20,3,"false","true","High","true",158,28.9277801531465,0.53,456,121748,0.35,0.02,0.17,0.06,0.22,0.17
"1423",1680,0.08,0.01,0.1,0,80,100,"false","true","Low","false",39,14.8423834881642,0.26,546,268653,0.39,0.02,0.17,0.07,0.21,0.14
"1424",1701,0.08,0.01,0.1,0,20,100,"false","true","High","true",159,29.7634780580713,0.52,430,122281,0.35,0.02,0.18,0.06,0.21,0.18
"1425",1712,0.08,0.01,0.1,0,40,1.5,"false","true","High","true",115,26.8871224783302,0.42,465,88793,0.36,0.02,0.17,0.06,0.21,0.17
"1426",1694,0.08,0.01,0.1,0,0,100,"false","true","Low","true",141,31.3765693629261,0.44,448,87938,0.35,0.03,0.18,0.06,0.21,0.18
"1427",1713,0.08,0.01,0.1,0,40,3,"false","true","High","true",122,26.0281027714075,0.46,442,125430,0.36,0.02,0.18,0.06,0.2,0.18
"1428",1727,0.08,0.01,0.1,0,60,3,"false","true","High","true",98,22.188751117503,0.43,400,128429,0.37,0.02,0.17,0.07,0.21,0.16
"1429",1706,0.08,0.01,0.1,0,20,3,"false","true","Low","true",163,29.9296458973063,0.53,449,113396,0.36,0.02,0.17,0.06,0.22,0.17
"1430",1731,0.08,0.01,0.1,0,60,0.5,"false","true","Low","true",196,35.8747619232713,0.53,362,25676,0.34,0.03,0.17,0.06,0.22,0.18
"1431",1714,0.08,0.01,0.1,0,40,6,"false","true","High","true",126,26.1485987483966,0.47,430,189419,0.36,0.02,0.17,0.07,0.2,0.17
"1432",1715,0.08,0.01,0.1,0,40,100,"false","true","High","true",129,27.3059431725425,0.46,477,194233,0.36,0.02,0.17,0.06,0.21,0.18
"1433",1719,0.08,0.01,0.1,0,40,1.5,"false","true","Low","true",160,27.9064795739884,0.56,467,85200,0.35,0.02,0.17,0.06,0.21,0.17
"1434",1700,0.08,0.01,0.1,0,20,6,"false","true","High","true",137,29.8693979088118,0.45,510,119969,0.35,0.02,0.18,0.06,0.21,0.18
"1435",1724,0.08,0.01,0.1,0,60,0.5,"false","true","High","true",179,34.3131729311618,0.51,413,28438,0.35,0.03,0.17,0.06,0.21,0.18
"1436",1722,0.08,0.01,0.1,0,40,100,"false","true","Low","true",118,24.7696972052707,0.46,425,189729,0.36,0.02,0.18,0.06,0.2,0.18
"1437",1732,0.08,0.01,0.1,0,60,1,"false","true","Low","true",141,31.1093403817002,0.44,373,51862,0.35,0.03,0.17,0.06,0.21,0.18
"1438",1746,0.08,0.01,0.1,0,80,1,"false","true","Low","true",118,25.2613985307265,0.45,344,48010,0.36,0.02,0.17,0.07,0.21,0.17
"1439",1761,0.08,0.01,0.1,0,0,1.5,"false","true","Low","false",219,37.5937730788666,0.57,289,55591,0.34,0.03,0.18,0.06,0.22,0.18
"1440",1736,0.08,0.01,0.1,0,60,100,"false","true","Low","true",102,21.0790220391029,0.47,447,269991,0.37,0.02,0.17,0.06,0.21,0.17
"1441",1733,0.08,0.01,0.1,0,60,1.5,"false","true","Low","true",111,24.755121079022,0.44,434,78378,0.36,0.02,0.17,0.07,0.21,0.17
"1442",1721,0.08,0.01,0.1,0,40,6,"false","true","Low","true",115,25.6928518676876,0.43,463,192496,0.36,0.02,0.17,0.06,0.21,0.17
"1443",1741,0.08,0.01,0.1,0,80,3,"false","true","High","true",72,18.021922493878,0.39,426,140173,0.38,0.02,0.17,0.07,0.2,0.16
"1444",1725,0.08,0.01,0.1,0,60,1,"false","true","High","true",113,27.5731721537684,0.4,499,59857,0.36,0.02,0.17,0.07,0.2,0.17
"1445",1782,0.08,0.01,0.1,0,40,1.5,"false","true","High","false",215,40.3748979671163,0.52,310,55624,0.34,0.03,0.18,0.06,0.22,0.18
"1446",1760,0.08,0.01,0.1,0,0,1,"false","true","Low","false",254,39.5022738756948,0.62,282,37193,0.34,0.03,0.17,0.06,0.22,0.18
"1447",1735,0.08,0.01,0.1,0,60,6,"false","true","Low","true",81,21.3899793990749,0.37,451,252902,0.37,0.02,0.17,0.06,0.2,0.17
"1448",1765,0.08,0.01,0.1,0,20,0,"false","true","High","false",265,44.6369572822327,0.58,267,0,0.33,0.03,0.18,0.06,0.22,0.18
"1449",1766,0.08,0.01,0.1,0,20,0.5,"false","true","High","false",258,41.6848058459984,0.6,270,18679,0.33,0.03,0.18,0.06,0.22,0.19
"1450",1767,0.08,0.01,0.1,0,20,1,"false","true","High","false",283,41.2844482450344,0.67,284,35236,0.33,0.03,0.18,0.06,0.22,0.19
"1451",1666,0.08,0.01,0.1,0,60,100,"false","true","Low","false",116,22.0478485637657,0.51,658,305278,0.37,0.02,0.17,0.07,0.21,0.17
"1452",1749,0.08,0.01,0.1,0,80,6,"false","true","Low","true",57,16.5400163252614,0.33,367,215435,0.38,0.02,0.16,0.07,0.2,0.16
"1453",1775,0.08,0.01,0.1,0,20,1.5,"false","true","Low","false",217,39.5654370894391,0.53,304,54246,0.34,0.03,0.18,0.06,0.22,0.18
"1454",1758,0.08,0.01,0.1,0,0,0,"false","true","Low","false",292,44.7642554514712,0.63,352,0,0.33,0.03,0.18,0.06,0.22,0.19
"1455",1773,0.08,0.01,0.1,0,20,0.5,"false","true","Low","false",270,42.966533214133,0.61,273,18147,0.33,0.03,0.18,0.06,0.23,0.18
"1456",1771,0.08,0.01,0.1,0,20,100,"false","true","High","false",158,29.2377657713686,0.53,340,109893,0.36,0.02,0.17,0.06,0.21,0.18
"1457",1774,0.08,0.01,0.1,0,20,1,"false","true","Low","false",234,41.1921327787927,0.55,287,36988,0.33,0.03,0.18,0.06,0.22,0.19
"1458",1780,0.08,0.01,0.1,0,40,0.5,"false","true","High","false",248,42.4126404166829,0.57,282,19950,0.33,0.03,0.18,0.06,0.22,0.19
"1459",1747,0.08,0.01,0.1,0,80,1.5,"false","true","Low","true",102,22.33354063824,0.44,479,89404,0.37,0.02,0.17,0.07,0.21,0.16
"1460",1764,0.08,0.01,0.1,0,0,100,"false","true","Low","false",155,30.9742682784623,0.49,360,82378,0.36,0.02,0.18,0.06,0.21,0.17
"1461",1738,0.08,0.01,0.1,0,80,0.5,"false","true","High","true",165,30.3785905857659,0.53,465,31749,0.35,0.03,0.18,0.06,0.21,0.17
"1462",1779,0.08,0.01,0.1,0,40,0,"false","true","High","false",265,43.4183931278424,0.59,280,0,0.33,0.03,0.18,0.06,0.22,0.18
"1463",1745,0.08,0.01,0.1,0,80,0.5,"false","true","Low","true",183,34.4589341936487,0.52,412,28187,0.35,0.03,0.17,0.06,0.21,0.18
"1464",1768,0.08,0.01,0.1,0,20,1.5,"false","true","High","false",249,40.5031678781047,0.6,294,54477,0.34,0.02,0.18,0.06,0.22,0.18
"1465",1781,0.08,0.01,0.1,0,40,1,"false","true","High","false",270,41.6128969565048,0.63,319,40504,0.34,0.03,0.18,0.06,0.22,0.18
"1466",1763,0.08,0.01,0.1,0,0,6,"false","true","Low","false",173,30.8605744937225,0.54,374,84415,0.35,0.03,0.17,0.06,0.22,0.17
"1467",1769,0.08,0.01,0.1,0,20,3,"false","true","High","false",204,33.0732304582734,0.6,398,101151,0.35,0.03,0.17,0.06,0.21,0.18
"1468",1762,0.08,0.01,0.1,0,0,3,"false","true","Low","false",155,30.7828351537295,0.49,399,85046,0.35,0.03,0.18,0.06,0.21,0.18
"1469",1734,0.08,0.01,0.1,0,60,3,"false","true","Low","true",82,22.6989155362071,0.35,431,134541,0.36,0.02,0.17,0.07,0.2,0.17
"1470",1770,0.08,0.01,0.1,0,20,6,"false","true","High","false",153,29.5506666148404,0.5,338,109509,0.35,0.03,0.17,0.06,0.21,0.18
"1471",1728,0.08,0.01,0.1,0,60,6,"false","true","High","true",111,22.6649045749602,0.48,555,264011,0.37,0.02,0.17,0.07,0.2,0.16
"1472",1778,0.08,0.01,0.1,0,20,100,"false","true","Low","false",143,28.8714191316516,0.48,351,109870,0.36,0.03,0.17,0.06,0.21,0.18
"1473",1740,0.08,0.01,0.1,0,80,1.5,"false","true","High","true",78,19.3872196525051,0.39,516,101825,0.37,0.02,0.17,0.07,0.2,0.17
"1474",1739,0.08,0.01,0.1,0,80,1,"false","true","High","true",115,24.1817934465736,0.46,506,71390,0.37,0.02,0.17,0.07,0.2,0.16
"1475",1748,0.08,0.01,0.1,0,80,3,"false","true","Low","true",102,20.4882030551561,0.48,436,145222,0.37,0.02,0.17,0.07,0.21,0.16
"1476",1776,0.08,0.01,0.1,0,20,3,"false","true","Low","false",168,32.399813425584,0.5,335,99256,0.35,0.03,0.17,0.06,0.22,0.18
"1477",1729,0.08,0.01,0.1,0,60,100,"false","true","High","true",96,21.4793796400669,0.43,540,281663,0.37,0.02,0.17,0.06,0.2,0.17
"1478",1743,0.08,0.01,0.1,0,80,100,"false","true","High","true",57,15.8073230458273,0.35,482,269083,0.39,0.02,0.17,0.06,0.2,0.15
"1479",1787,0.08,0.01,0.1,0,40,0.5,"false","true","Low","false",255,41.7984996307381,0.59,309,19679,0.33,0.03,0.18,0.06,0.22,0.18
"1480",1783,0.08,0.01,0.1,0,40,3,"false","true","High","false",184,36.9184125626773,0.48,326,106437,0.34,0.02,0.17,0.06,0.22,0.18
"1481",1759,0.08,0.01,0.1,0,0,0.5,"false","true","Low","false",244,41.5439032922611,0.57,351,22685,0.33,0.03,0.18,0.06,0.22,0.19
"1482",1772,0.08,0.01,0.1,0,20,0,"false","true","Low","false",257,44.8701753022117,0.56,335,0,0.33,0.03,0.18,0.06,0.22,0.19
"1483",1788,0.08,0.01,0.1,0,40,1,"false","true","Low","false",277,41.9413456679753,0.64,328,41938,0.33,0.03,0.18,0.06,0.22,0.19
"1484",1786,0.08,0.01,0.1,0,40,0,"false","true","Low","false",297,43.3523146888483,0.67,353,0,0.33,0.03,0.18,0.06,0.22,0.18
"1485",1789,0.08,0.01,0.1,0,40,1.5,"false","true","Low","false",267,40.4817895596066,0.64,319,55985,0.34,0.03,0.18,0.06,0.22,0.18
"1486",1785,0.08,0.01,0.1,0,40,100,"false","true","High","false",105,26.7617677925914,0.38,433,198855,0.36,0.02,0.18,0.06,0.21,0.17
"1487",1777,0.08,0.01,0.1,0,20,6,"false","true","Low","false",155,28.2747696972053,0.53,427,108643,0.36,0.02,0.18,0.06,0.21,0.18
"1488",1794,0.08,0.01,0.1,0,60,0.5,"false","true","High","false",216,40.2058149026315,0.52,313,21164,0.34,0.03,0.18,0.06,0.22,0.18
"1489",1790,0.08,0.01,0.1,0,40,3,"false","true","Low","false",209,38.055350410075,0.53,306,99413,0.34,0.03,0.17,0.06,0.21,0.18
"1490",1793,0.08,0.01,0.1,0,60,0,"false","true","High","false",231,42.9344657363859,0.52,301,0,0.34,0.03,0.18,0.06,0.22,0.18
"1491",1796,0.08,0.01,0.1,0,60,1.5,"false","true","High","false",224,39.6392894624325,0.55,327,57282,0.34,0.03,0.18,0.06,0.22,0.18
"1492",1803,0.08,0.01,0.1,0,60,1.5,"false","true","Low","false",234,40.1640300073852,0.57,284,52063,0.33,0.03,0.18,0.06,0.23,0.18
"1493",1802,0.08,0.01,0.1,0,60,1,"false","true","Low","false",228,41.1950480040425,0.54,298,37182,0.34,0.03,0.18,0.05,0.22,0.18
"1494",1795,0.08,0.01,0.1,0,60,1,"false","true","High","false",241,39.8035138181677,0.59,315,39926,0.34,0.03,0.18,0.06,0.22,0.18
"1495",1797,0.08,0.01,0.1,0,60,3,"false","true","High","false",212,36.8737124421814,0.56,310,111091,0.34,0.03,0.18,0.06,0.21,0.18
"1496",1804,0.08,0.01,0.1,0,60,3,"false","true","Low","false",213,38.1233723325689,0.54,276,100326,0.34,0.03,0.18,0.06,0.22,0.18
"1497",1801,0.08,0.01,0.1,0,60,0.5,"false","true","Low","false",275,41.6352470167528,0.64,308,20207,0.33,0.03,0.18,0.06,0.22,0.18
"1498",1798,0.08,0.01,0.1,0,60,6,"false","true","High","false",161,31.3347844676799,0.5,415,219591,0.35,0.03,0.17,0.06,0.21,0.18
"1499",1784,0.08,0.01,0.1,0,40,6,"false","true","High","false",124,24.7492906285226,0.49,520,197999,0.36,0.02,0.18,0.06,0.2,0.17
"1500",1792,0.08,0.01,0.1,0,40,100,"false","true","Low","false",123,25.4897578419559,0.47,426,193980,0.36,0.03,0.18,0.06,0.21,0.17
"1501",1829,0.08,0.01,0.1,0,0,0.5,"false","true","Low","true",216,39.488669491196,0.53,282,19906,0.33,0.03,0.18,0.06,0.22,0.18
"1502",1813,0.08,0.01,0.1,0,80,100,"false","true","High","false",36,13.0135655148288,0.27,352,202771,0.38,0.02,0.16,0.08,0.2,0.16
"1503",1811,0.08,0.01,0.1,0,80,3,"false","true","High","false",201,35.0808489135927,0.56,323,121289,0.34,0.03,0.17,0.06,0.21,0.18
"1504",1805,0.08,0.01,0.1,0,60,6,"false","true","Low","false",172,32.2326738445991,0.52,353,218991,0.35,0.02,0.17,0.06,0.21,0.17
"1505",1810,0.08,0.01,0.1,0,80,1.5,"false","true","High","false",226,37.4655031678781,0.59,314,58563,0.35,0.03,0.17,0.07,0.21,0.18
"1506",1809,0.08,0.01,0.1,0,80,1,"false","true","High","false",219,38.9357484354958,0.55,294,39135,0.34,0.03,0.17,0.06,0.22,0.18
"1507",1816,0.08,0.01,0.1,0,80,1,"false","true","Low","false",214,40.9142146383177,0.51,290,35842,0.34,0.03,0.18,0.06,0.22,0.18
"1508",1807,0.08,0.01,0.1,0,80,0,"false","true","High","false",252,41.7771213122401,0.59,343,0,0.34,0.03,0.18,0.06,0.22,0.18
"1509",1742,0.08,0.01,0.1,0,80,6,"false","true","High","true",60,16.8655498114821,0.35,689,253957,0.38,0.02,0.16,0.08,0.2,0.16
"1510",1812,0.08,0.01,0.1,0,80,6,"false","true","High","false",149,29.8898044855599,0.48,363,232219,0.36,0.03,0.17,0.06,0.21,0.18
"1511",1808,0.08,0.01,0.1,0,80,0.5,"false","true","High","false",239,39.3302755859603,0.59,321,22646,0.34,0.03,0.17,0.06,0.21,0.18
"1512",1817,0.08,0.01,0.1,0,80,1.5,"false","true","Low","false",244,40.4623547246084,0.59,296,57846,0.34,0.03,0.17,0.06,0.22,0.18
"1513",1815,0.08,0.01,0.1,0,80,0.5,"false","true","Low","false",243,41.4710226610176,0.57,294,20157,0.33,0.03,0.18,0.06,0.22,0.18
"1514",1831,0.08,0.01,0.1,0,0,1.5,"false","true","Low","true",178,31.7574921288918,0.54,409,68853,0.35,0.03,0.17,0.06,0.22,0.18
"1515",1832,0.08,0.01,0.1,0,0,3,"false","true","Low","true",141,30.9703813114627,0.44,367,84238,0.36,0.03,0.17,0.06,0.21,0.17
"1516",1806,0.08,0.01,0.1,0,60,100,"false","true","Low","false",72,18.8809422008007,0.37,427,237822,0.37,0.03,0.17,0.06,0.2,0.17
"1517",1814,0.08,0.01,0.1,0,80,0,"false","true","Low","false",280,41.9879892719711,0.65,327,0,0.33,0.03,0.18,0.06,0.22,0.18
"1518",1833,0.08,0.01,0.1,0,0,6,"false","true","Low","true",152,30.9577486687138,0.48,391,81931,0.35,0.02,0.17,0.06,0.21,0.18
"1519",1838,0.08,0.01,0.1,0,20,1.5,"false","true","High","true",148,29.3300812376103,0.49,326,58480,0.36,0.03,0.17,0.06,0.21,0.18
"1520",1818,0.08,0.01,0.1,0,80,3,"false","true","Low","false",231,38.1904225133129,0.59,325,107282,0.35,0.03,0.18,0.06,0.22,0.18
"1521",1843,0.08,0.01,0.1,0,20,0.5,"false","true","Low","true",217,39.5372565786916,0.53,280,19354,0.34,0.03,0.17,0.06,0.22,0.18
"1522",1791,0.08,0.01,0.1,0,40,6,"false","true","Low","false",102,23.5365569246317,0.42,550,191450,0.36,0.03,0.17,0.06,0.21,0.17
"1523",1819,0.08,0.01,0.1,0,80,6,"false","true","Low","false",162,29.9461655070548,0.53,345,228402,0.35,0.03,0.18,0.06,0.21,0.18
"1524",1836,0.08,0.01,0.1,0,20,0.5,"false","true","High","true",219,39.0572161542349,0.54,313,22162,0.34,0.03,0.17,0.06,0.22,0.18
"1525",1834,0.08,0.01,0.1,0,0,100,"false","true","Low","true",177,30.7536829012322,0.56,327,76781,0.35,0.02,0.18,0.06,0.21,0.18
